Date,Open,High,Low,Close,Adj Close,Volume
2006-06-21,8.86,8.97625,8.8525,8.9375,7.48995,2218400.0
2006-06-22,8.885,8.885,8.7825,8.8425,7.41033,1092800.0
2006-06-23,8.79,8.9225,8.76625,8.84125,7.409289999999999,356800.0
2006-06-26,8.84375,8.89625,8.81375,8.8925,7.45224,301600.0
2006-06-27,8.92125,8.92125,8.735,8.735,7.32025,917600.0
2006-06-28,8.76125,8.8375,8.7125,8.8125,7.38519,340800.0
2006-06-29,8.9375,9.18625,8.92375,9.18625,7.698410000000001,534400.0
2006-06-30,9.25125,9.2625,9.18125,9.18125,7.69422,724800.0
2006-07-03,9.23125,9.30625,9.22,9.30625,7.79897,227200.0
2006-07-05,9.20625,9.22125,9.11125,9.1825,7.69527,592000.0
2006-07-06,9.2125,9.27625,9.1825,9.21125,7.719360000000001,932800.0
2006-07-07,9.14375,9.2225,9.06,9.105,7.6303199999999975,568800.0
2006-07-10,9.18125,9.21625,9.0875,9.12125,7.64394,576000.0
2006-07-11,9.08125,9.205,9.00875,9.19875,7.7088800000000015,1540000.0
2006-07-12,9.18875,9.1925,8.98,9.0175,7.556989999999999,1025600.0
2006-07-13,8.89625,8.94,8.73875,8.745,7.32863,1390400.0
2006-07-14,8.7175,8.74375,8.5625,8.66625,7.2626300000000015,1208800.0
2006-07-17,8.67875,8.725,8.6,8.6575,7.2553,455200.0
2006-07-18,8.71875,8.83125,8.51375,8.67125,7.26682,1639200.0
2006-07-19,8.75,9.025,8.74875,8.96875,7.51613,1752000.0
2006-07-20,9.05,9.0625,8.84375,8.86375,7.428139999999999,922400.0
2006-07-21,8.7875,8.82625,8.68875,8.72375,7.31082,1027200.0
2006-07-24,8.80875,9.0175,8.80875,9.0,7.5423300000000015,1067200.0
2006-07-25,8.9825,9.16125,8.94125,9.11375,7.63765,1371200.0
2006-07-26,9.055,9.1925,9.0175,9.13125,7.65232,1105600.0
2006-07-27,9.19875,9.225,9.0075,9.04375,7.578989999999999,1432000.0
2006-07-28,9.08875,9.2825,9.0825,9.25,7.75183,903200.0
2006-07-31,9.25,9.25,9.19,9.225,7.73088,454400.0
2006-08-01,9.125,9.19375,9.05625,9.1425,7.661739999999999,418400.0
2006-08-02,9.23375,9.31875,9.19,9.2125,7.72041,586400.0
2006-08-03,9.125,9.3275,9.125,9.25875,7.75917,720800.0
2006-08-04,9.4625,9.46875,9.175,9.25625,7.75708,1376800.0
2006-08-07,9.2,9.24375,9.1625,9.205,7.7141199999999985,392800.0
2006-08-08,9.275,9.2925,9.09,9.13,7.6512699999999985,461600.0
2006-08-09,9.21375,9.3075,9.05,9.06,7.5926100000000005,557600.0
2006-08-10,9.0375,9.15625,9.00125,9.14,7.65965,1295200.0
2006-08-11,9.125,9.125,9.0125,9.07375,7.6041300000000005,975200.0
2006-08-14,9.18625,9.345,9.07875,9.105,7.6303199999999975,772800.0
2006-08-15,9.24625,9.35,9.2225,9.32875,7.8178300000000025,675200.0
2006-08-16,9.39375,9.50125,9.38375,9.485,7.94877,896000.0
2006-08-17,9.4825,9.57375,9.46,9.52375,7.98125,1523200.0
2006-08-18,9.555,9.5875,9.46125,9.5625,8.01372,665600.0
2006-08-21,9.5,9.5425,9.4875,9.5175,7.9760100000000005,324800.0
2006-08-22,9.5075,9.5825,9.46875,9.53375,7.989619999999999,556800.0
2006-08-23,9.54625,9.575,9.395,9.4475,7.91735,498400.0
2006-08-24,9.5125,9.5125,9.4225,9.4825,7.9466800000000015,704000.0
2006-08-25,9.4675,9.5425,9.4475,9.5,7.96135,317600.0
2006-08-28,9.49,9.615,9.46375,9.58125,8.02944,555200.0
2006-08-29,9.57375,9.62875,9.48375,9.62625,8.06715,473600.0
2006-08-30,9.6625,9.6625,9.4775,9.625,8.0661,235200.0
2006-08-31,9.59375,9.6375,9.5875,9.6175,8.05982,222400.0
2006-09-01,9.65625,9.725,9.6275,9.715,8.14152,452800.0
2006-09-05,9.70875,9.765,9.6775,9.7325,8.15618,492000.0
2006-09-06,9.67875,9.67875,9.5375,9.5625,8.01372,451200.0
2006-09-07,9.47625,9.56125,9.43,9.46625,7.93306,508800.0
2006-09-08,9.49125,9.55125,9.46,9.53375,7.989619999999999,451200.0
2006-09-11,9.47625,9.58875,9.41,9.53125,7.9875300000000005,262400.0
2006-09-12,9.55625,9.73375,9.55625,9.7175,8.14362,537600.0
2006-09-13,9.7425,9.8275,9.705,9.8125,8.223230000000001,318400.0
2006-09-14,9.78,9.78875,9.72875,9.765,8.18343,401600.0
2006-09-15,9.89375,9.925,9.81125,9.84875,8.25361,499200.0
2006-09-18,9.83,9.89875,9.80375,9.8475,8.25256,272000.0
2006-09-19,9.82,9.85125,9.6975,9.78375,8.19913,802400.0
2006-09-20,9.905,9.935,9.85,9.9025,8.29865,620800.0
2006-09-21,9.95,9.95,9.7575,9.795,8.20857,412800.0
2006-09-22,9.79375,9.79375,9.68,9.74125,8.16352,280000.0
2006-09-25,9.8275,9.95875,9.705,9.9225,8.31541,654400.0
2006-09-26,9.93,10.06,9.90875,10.0525,8.42436,611200.0
2006-09-27,10.08125,10.1125,10.0225,10.0775,8.445310000000001,697600.0
2006-09-28,10.13125,10.1825,10.03125,10.11,8.472539999999999,712000.0
2006-09-29,10.10625,10.12125,10.0575,10.06875,8.43797,377600.0
2006-10-02,10.05875,10.09125,9.96875,9.985,8.36779,360000.0
2006-10-03,9.98125,10.08875,9.9225,10.02125,8.39817,382400.0
2006-10-04,10.025,10.27,9.98,10.25625,8.59511,836800.0
2006-10-05,10.2875,10.3325,10.24375,10.305,8.63596,552000.0
2006-10-06,10.21375,10.28,10.19125,10.275,8.61082,1311200.0
2006-10-09,10.24375,10.30875,10.215,10.285,8.6192,327200.0
2006-10-10,10.2825,10.3325,10.24875,10.31625,8.645389999999999,330400.0
2006-10-11,10.245,10.325,10.17125,10.275,8.61082,449600.0
2006-10-12,10.345,10.4725,10.31875,10.45875,8.76481,1201600.0
2006-10-13,10.4375,10.51625,10.41875,10.5075,8.80567,475200.0
2006-10-16,10.47875,10.5625,10.4775,10.54,8.8329,491200.0
2006-10-17,10.4625,10.50625,10.35625,10.455,8.76167,1292800.0
2006-10-18,10.5975,10.59875,10.41125,10.485,8.786810000000001,1198400.0
2006-10-19,10.455,10.52625,10.43375,10.50375,8.80252,637600.0
2006-10-20,10.5125,10.5875,10.44125,10.51875,8.81509,420000.0
2006-10-23,10.4625,10.65625,10.4475,10.61625,8.8968,1020800.0
2006-10-24,10.625,10.66375,10.57875,10.66375,8.93661,426400.0
2006-10-25,10.66375,10.74875,10.63125,10.72375,8.986889999999997,727200.0
2006-10-26,10.8025,10.84,10.685,10.81625,9.06441,1075200.0
2006-10-27,10.72125,10.79875,10.6275,10.67375,8.944989999999997,857600.0
2006-10-30,10.61875,10.70625,10.5925,10.66,8.93347,740800.0
2006-10-31,10.7,10.705,10.565,10.625,8.90413,1000000.0
2006-11-01,10.71375,10.72125,10.4725,10.49875,8.79833,1011200.0
2006-11-02,10.44375,10.51,10.41375,10.49,8.791,893600.0
2006-11-03,10.5625,10.5625,10.4,10.425,8.73653,1048800.0
2006-11-06,10.525,10.71125,10.5025,10.67875,8.94918,832000.0
2006-11-07,10.68125,10.83125,10.67125,10.735,8.996319999999997,916800.0
2006-11-08,10.64375,10.825,10.60625,10.805,9.05498,822400.0
2006-11-09,10.81875,10.82875,10.6475,10.68125,8.95127,863200.0
2006-11-10,10.69625,10.7075,10.62125,10.7,8.96699,448000.0
2006-11-13,10.66875,10.81,10.66375,10.74375,9.00365,656000.0
2006-11-14,10.81875,10.92125,10.675,10.89625,9.13145,1332800.0
2006-11-15,10.89375,11.03,10.89375,10.97375,9.1964,1444800.0
2006-11-16,11.01375,11.07125,10.985,11.02125,9.23621,1334400.0
2006-11-17,10.91875,11.0225,10.91875,11.01875,9.234110000000001,460000.0
2006-11-20,10.98875,11.0625,10.9725,11.0125,9.22887,738400.0
2006-11-21,11.025,11.05,11.00625,11.04625,9.25716,336800.0
2006-11-22,11.0725,11.12375,11.035,11.09375,9.29696,325600.0
2006-11-24,10.9875,11.07625,10.9875,11.00625,9.22363,67200.0
2006-11-27,10.9675,10.9825,10.67625,10.7125,8.97746,2216800.0
2006-11-28,10.6925,10.7875,10.64125,10.77875,9.03298,1331200.0
2006-11-29,10.875,11.0,10.855,10.9725,9.19535,430400.0
2006-11-30,11.0075,11.0625,10.88375,10.98125,9.20268,1800800.0
2006-12-01,10.9875,11.01875,10.75625,10.93125,9.16078,1316800.0
2006-12-04,10.99125,11.13,10.98125,11.10625,9.30744,284800.0
2006-12-05,11.14375,11.21125,11.10625,11.19625,9.38286,805600.0
2006-12-06,11.175,11.21,11.14375,11.16375,9.35563,430400.0
2006-12-07,11.2425,11.25875,11.085,11.085,9.28963,528000.0
2006-12-08,11.1125,11.185,11.02625,11.1075,9.308489999999999,863200.0
2006-12-11,11.1375,11.2,11.1125,11.165,9.35668,423200.0
2006-12-12,11.1625,11.175,11.04875,11.145,9.33991,460800.0
2006-12-13,11.2375,11.2375,11.14125,11.2,9.38601,530400.0
2006-12-14,11.20625,11.4,11.20625,11.35,9.51171,1038400.0
2006-12-15,11.425,11.4625,11.375,11.3975,9.55152,754400.0
2006-12-18,11.4125,11.45875,11.29,11.325,9.49077,906400.0
2006-12-19,11.21875,11.41625,11.1875,11.38625,9.54209,1232000.0
2006-12-20,11.07625,11.14125,10.8625,10.87,9.50569,996800.0
2006-12-21,10.8825,10.90625,10.7525,10.805,9.44885,674400.0
2006-12-22,10.77625,10.77625,10.65125,10.65125,9.31439,703200.0
2006-12-26,10.675,10.7925,10.6675,10.7925,9.43791,435200.0
2006-12-27,10.85875,10.95,10.825,10.94375,9.57018,866400.0
2006-12-28,10.91875,10.94375,10.8525,10.9,9.53192,480800.0
2006-12-29,10.88125,10.91875,10.77625,10.7875,9.433539999999999,518400.0
