Date,Open,High,Low,Close,Adj Close,Volume
2010-02-11,3.3091699999999995,3.3091699999999995,3.3079199999999997,3.30833,3.16718,64800.0
2010-02-12,3.29625,3.30042,3.26375,3.2966699999999998,3.1560099999999998,139200.0
2010-02-16,3.4654199999999995,3.51833,3.44708,3.51833,3.3682199999999995,100800.0
2010-02-17,3.58375,3.60167,3.57292,3.5941699999999996,3.4408199999999995,415200.0
2010-02-18,3.60875,3.69875,3.6045800000000003,3.6870800000000004,3.5297699999999996,324000.0
2010-02-19,3.665,3.735,3.64,3.7,3.5421400000000003,652800.0
2010-02-22,3.73708,3.73708,3.6720800000000002,3.67708,3.5202,547200.0
2010-02-23,3.65875,3.7041699999999995,3.57375,3.58958,3.43643,321600.0
2010-02-24,3.6229199999999997,3.68333,3.6004199999999997,3.6725,3.5158099999999997,451200.0
2010-02-25,3.51292,3.6220800000000004,3.4754199999999997,3.6133300000000004,3.45917,993600.0
2010-02-26,3.6279199999999996,3.6470800000000003,3.5683300000000004,3.6308300000000004,3.47592,849600.0
2010-03-01,3.6608300000000003,3.713330000000002,3.650830000000002,3.6991699999999996,3.54134,537600.0
2010-03-02,3.7408300000000003,3.75792,3.69458,3.69875,3.54094,441600.0
2010-03-03,3.7233300000000003,3.7745800000000003,3.685,3.6941699999999997,3.53655,568800.0
2010-03-04,3.72583,3.75167,3.7129199999999996,3.75167,3.5916,494400.0
2010-03-05,3.81083,3.88,3.7904199999999997,3.88,3.71446,309600.0
2010-03-08,3.87917,3.89625,3.8570800000000003,3.8633300000000004,3.6985,307200.0
2010-03-09,3.8783300000000014,3.93125,3.8579199999999996,3.8783300000000014,3.71286,403200.0
2010-03-10,3.8970800000000003,3.9204199999999996,3.858330000000002,3.88542,3.71964,525600.0
2010-03-11,3.87,3.93667,3.83125,3.93667,3.76871,232800.0
2010-03-12,3.98083,3.98083,3.932080000000002,3.9491699999999996,3.7806699999999998,261600.0
2010-03-15,3.9420800000000003,3.97125,3.9095800000000014,3.97125,3.8018099999999997,124800.0
2010-03-16,3.9954199999999997,4.0325,3.9541699999999995,4.02958,3.8576599999999996,192000.0
2010-03-17,4.05542,4.11,4.05542,4.06583,3.89236,170400.0
2010-03-18,4.0879199999999996,4.13333,4.08,4.1275,3.9514,242400.0
2010-03-19,4.07958,4.169169999999999,4.03792,4.07958,3.9055199999999997,482400.0
2010-03-22,4.035,4.15958,4.035,4.1325,3.9561800000000003,576000.0
2010-03-23,4.15625,4.25625,4.1416699999999995,4.25167,4.07027,249600.0
2010-03-24,4.21833,4.23958,4.1833300000000015,4.19583,4.0178,213600.0
2010-03-25,4.26583,4.32333,4.18958,4.19875,4.0206,244800.0
2010-03-26,4.2245800000000004,4.27125,4.17833,4.21042,4.03176,204000.0
2010-03-29,4.24667,4.27292,4.2441699999999996,4.25875,4.07805,362400.0
2010-03-30,4.28875,4.3125,4.236669999999998,4.27917,4.0976,242400.0
2010-03-31,4.24667,4.26542,4.19,4.2179199999999994,4.03895,278400.0
2010-04-01,4.30333,4.3270800000000005,4.235,4.3,4.11755,199200.0
2010-04-05,4.33833,4.36333,4.3,4.3533300000000015,4.16862,295200.0
2010-04-06,4.32417,4.36833,4.31125,4.34625,4.16183,297600.0
2010-04-07,4.316669999999999,4.34167,4.21625,4.27375,4.09241,854400.0
2010-04-08,4.23042,4.32958,4.21,4.30583,4.1231300000000015,249600.0
